274000	22806096
275000	22915739
276000	23234189
277000	23409580
278000	23225540
279000	23254514
280000	23334861
281000	23445440
282000	23545432
283000	23749923
284000	23828508
285000	23734974
286000	23854919
287000	24125304
288000	23930081
289000	24507594
290000	24634123
291000	24389951
292000	24820353
293000	24473265
294000	24629775
295000	24829000
296000	24796332
297000	24659388
298000	25007328
299000	25022124
300000	25035244
301000	25137107
302000	25282616
303000	25275780
304000	25376233
305000	25538867
306000	25743462
307000	25993705
308000	26055425
309000	25934918
310000	26226412
311000	26279328
312000	26191256
313000	26379949
314000	26528024
315000	27523016
316000	26620844
317000	26662372
318000	26656738
319000	26798178
320000	26778303
321000	27420563
322000	26970540
323000	27047219
324000	27092065
325000	27128206
326000	27252463
327000	27317430
328000	27446685
329000	27459497
330000	27597993
331000	27870138
332000	27844479
333000	27965442
334000	28112324
335000	28208605
336000	28284622
337000	29853409
338000	28407232
339000	28524934
340000	28726967
341000	28780446
342000	28806020
343000	28971291
344000	28915822
345000	29143073
346000	29266295
347000	29414202
348000	29655468
349000	29772743
350000	29677514
351000	29775518
352000	29784934
353000	29949497
354000	29902391
355000	30133916
356000	30803627
357000	30006419
358000	30099585
359000	30153531
360000	30241792
361000	30319217
362000	30411815
363000	30622873
364000	30616553
365000	30834165
366000	30941692
367000	31793972
368000	31939891
369000	31461079
370000	31444842
371000	33457484
372000	31804932
373000	31738598
374000	32115113
375000	32148830
376000	32242449
377000	31918593
378000	32548856
379000	32533671
380000	33010734
381000	32419697
382000	32730775
383000	33777817
384000	32653544
385000	32864655
386000	33324653
387000	34367013
388000	33904389
389000	33606960
390000	33400967
391000	33613587
392000	33657862
393000	33574423
394000	33640182
395000	34005048
396000	34036676
397000	33877636
398000	34164716
399000	35926670
400000	35447472
401000	35013688
402000	35207892
403000	35526982
404000	35899513
405000	35234577
406000	35092727
407000	36667901
408000	35109142
409000	36118780
410000	35548517
411000	36466805
412000	35718434
413000	35955056
414000	36121267
415000	35937847
416000	35938720
417000	35946350
418000	35984955
419000	36219034
420000	35863588
421000	36203575
422000	35910884
423000	36197576
424000	36178164
425000	36183717
426000	36963385
427000	36382381
428000	36605250
429000	36585223
430000	36832730
431000	37796387
432000	37512580
433000	37496094
434000	37892491
435000	37969218
436000	37838895
437000	37912145
438000	37880487
439000	38483849
440000	37877867
441000	38132061
442000	38019550
443000	38127003
444000	38310384
445000	38483316
446000	39318777
447000	38707856
448000	38544710
449000	39085264
450000	38738301
451000	38915198
452000	39699614
453000	40428907
454000	39662245
455000	40347637
456000	39795879
457000	39915798
458000	40040976
459000	39794987
460000	39764642
461000	39607214
462000	40469158
463000	40483924
464000	40441009
465000	40387068
466000	40134539
467000	41044174
468000	40403306
469000	40804042
470000	41242253
471000	41223550
472000	41413179
473000	41106971
474000	40945367
475000	41048138
476000	41064439
477000	41164085
478000	41397249
479000	41390653
480000	41480521
481000	41738328
482000	42903385
483000	42427225
484000	43262465
485000	42262856
486000	42480621
487000	42638262
488000	43459849
489000	43314304
490000	44355196
491000	43939145
492000	43586935
493000	44223063
494000	45000963
495000	43718200
496000	44457807
497000	44106476
498000	46648706
499000	43033201
500000	43277558
501000	43683828
502000	45712054
503000	45976249
504000	44822753
505000	46038389
506000	45766948
507000	44739710
508000	45048748
509000	45973534
510000	45017670
511000	45162728
512000	47271909
513000	47421669
514000	47003107
515000	46261159
516000	46214941
517000	45001697
518000	45019652
519000	45291661
520000	45206508
521000	45272024
522000	45269705
523000	45290850
524000	45666175
525000	46402946
526000	46794092
527000	45925443
528000	46288492
529000	47870003
530000	47504351
531000	47002285
532000	48293618
533000	46893882
534000	47216353
535000	48063060
536000	47819347
537000	48517161
538000	48245702
539000	48905104
540000	48519257
541000	48093229
542000	49690576
543000	49186844
544000	48765246
545000	48008544
546000	49924633
547000	49378121
548000	50477438
549000	48570360
550000	50020286
551000	49031447
552000	48675039
553000	49507833
554000	49980927
555000	49333656
556000	50347779
557000	49582950
558000	49985739
559000	49597787
560000	49579735
561000	49339068
562000	49457289
563000	49619874
564000	49675172
565000	49859427
566000	50569711
567000	49889535
568000	50326473
569000	50285085
570000	50313501
571000	50281140
572000	50440903
573000	50352315
574000	50413278
575000	50561855
576000	50466366
577000	50662899
578000	52661262
579000	52665420
580000	54901988
581000	51846257
582000	53404751
583000	54286206
584000	52559527
585000	52788743
586000	54778868
587000	53491726
588000	52410429
589000	53253677
590000	51657317
591000	54488604
592000	54297047
593000	53749993
594000	56007485
595000	53918618
596000	53863494
597000	53052551
598000	53635310
599000	52951424
600000	53089722
601000	53184567
602000	53272393
603000	53512595
604000	53564405
605000	53418411
606000	53530822
607000	54156926
608000	53705561
609000	55363341
610000	58127860
611000	55344753
612000	55085920
613000	55002013
614000	55648908
615000	57845613
616000	56146630
617000	56679106
618000	58998183
619000	56085951
620000	56286715
621000	55083396
622000	54924942
623000	55235144
624000	55321361
625000	55371341
626000	55713750
627000	57573675
628000	56960305
629000	56164105
630000	56201011
631000	56580481
632000	56912971
633000	57310844
634000	56899721
635000	56408858
636000	56488342
637000	56661984
638000	56534222
639000	56459528
640000	56708335
641000	57333627
642000	56987476
643000	56880322
644000	57009342
645000	57673989
646000	58444492
647000	58564259
648000	60069630
649000	59454782
650000	61722647
651000	59238791
652000	58922557
653000	60214576
654000	58951427
655000	59587452
656000	58569495
657000	60152667
658000	60544995
659000	61886092
660000	59386991
661000	58919841
662000	60839223
663000	61680499
664000	61234031
665000	60433576
666000	60085108
667000	59661007
668000	61876623
669000	62054723
670000	59998518
671000	60653246
672000	60632356
673000	60867279
674000	60593566
675000	60113407
676000	60582565
677000	60168249
678000	60347406
679000	60564780
680000	60809827
681000	61165762
682000	61120953
683000	60737917
684000	61198320
685000	61843974
686000	61484450
687000	61622312
688000	61868965
689000	62381062
690000	61866282
691000	61453580
692000	61806816
693000	61992436
694000	63962244
695000	62571460
696000	63267830
697000	62857119
698000	62935275
699000	62821249
700000	62954274
701000	63704653
702000	63091931
703000	63141659
704000	64769448
705000	63379095
706000	63269877
707000	63576938
708000	64567261
709000	64775636
710000	63779285
711000	64391596
712000	64332257
713000	66635102
714000	64433499
715000	64646016
716000	64766359
717000	66495690
718000	64997198
719000	65738237
720000	69473298
721000	69517625
722000	67899416
723000	65541800
724000	67694457
725000	70720648
726000	64754484
727000	69617288
728000	65555358
729000	65018344
730000	65330931
731000	67004303
732000	70876867
733000	65465507
734000	65906390
735000	66562959
736000	66145650
737000	65790677
738000	65828838
739000	65997604
740000	67498645
741000	67692593
742000	67508454
743000	67111505
744000	66912828
745000	67610186
746000	67268476
747000	67018508
748000	67101601
749000	68492657
750000	68243049
751000	68255721
752000	69041340
753000	69733471
754000	68663353
755000	68281746
756000	68989612
757000	68211857
758000	68936053
759000	69078391
760000	70659557
761000	70195902
762000	69233626
763000	69281280
764000	68927319
765000	69795958
766000	69301142
767000	69319129
768000	71049622
769000	69362115
770000	69697616
771000	71399530
772000	70343598
773000	70344403
774000	71869497
775000	70115419
776000	69643880
777000	70950679
778000	71466914
779000	72084354
780000	71954932
781000	72163950
782000	71142906
783000	70422766
784000	71642202
785000	70550914
786000	70843315
787000	70918610
788000	72870639
789000	72088884
790000	71508074
791000	72792821
792000	72899816
793000	72408492
794000	71629575
795000	71981155
796000	72419070
797000	72630922
798000	73323626
799000	72956214
800000	76167517
801000	72717576
802000	73720121
803000	73681430
804000	74036753
805000	73753144
806000	74253462
807000	75370943
808000	74689040
809000	76003249
810000	74115683
811000	74997978
812000	75560401
813000	75544798
814000	81894165
815000	79263477
816000	75146603
817000	75300094
818000	75775567
819000	75677954
820000	74338281
821000	74363863
822000	74100286
823000	74181913
824000	74575989
825000	74704672
826000	74871387
827000	74985361
828000	75177547
829000	75574465
830000	74912816
831000	74924653
832000	76133281
833000	77845053
834000	76140204
835000	76021035
836000	77020922
837000	76920394
838000	75911221
839000	75618700
840000	75827786
841000	78871691
842000	75948981
843000	76163239
844000	76415361
845000	77409216
846000	79048990
847000	77690832
848000	78361109
849000	77894040
850000	79123853
851000	79381661
852000	77901101
853000	78593065
854000	78341154
855000	78082570
856000	77671311
857000	80129864
858000	77818413
859000	77897398
860000	78158040
861000	77875138
862000	79255902
863000	79389869
864000	82240437
865000	81124172
866000	80244638
867000	79429296
868000	78800322
869000	79261755
870000	79279649
871000	80210851
872000	81510859
873000	80192449
874000	79714085
875000	80474272
876000	82577979
877000	80268596
878000	79972138
879000	80725870
880000	80236338
881000	80291254
882000	80490383
883000	80418539
884000	80649897
885000	80372652
886000	80327243
887000	82696253
888000	81118719
889000	80951069
890000	82125536
891000	82107132
892000	82001772
893000	82814490
894000	82942166
895000	83245637
896000	82166272
897000	81709951
898000	82216226
899000	82161517
900000	82400353
901000	83009658
902000	82639413
903000	82213940
904000	84364968
905000	83091173
906000	84247950
907000	82536082
908000	82331132
909000	82476421
910000	82749087
911000	82662956
912000	83119366
913000	83437126
914000	85169708
915000	83173531
916000	83694802
917000	86383041
918000	84721647
919000	84409275
920000	85108056
921000	83328995
922000	85154854
923000	83883416
924000	84167572
925000	84079859
926000	84250245
927000	84591925
928000	84364448
929000	84235255
930000	84656620
931000	85426294
932000	85094739
933000	85522426
934000	85967776
935000	85546809
936000	84832241
937000	85052500
938000	84966827
939000	85952901
940000	86214141
941000	87412166
942000	87389155
943000	86445050
944000	85876100
945000	86125129
946000	88267456
947000	87652485
948000	87680467
949000	87273162
950000	86724670
951000	87521895
952000	87860780
953000	87023138
954000	88031078
955000	88772386
956000	90189214
957000	87784391
958000	87914189
959000	89076473
960000	87069019
961000	90093019
962000	88442303
963000	90839099
964000	89063165
965000	89370765
966000	89673046
967000	89341528
968000	89086130
969000	90126007
970000	90402615
971000	90303213
972000	93124451
973000	89251680
974000	89873273
975000	89677890
976000	89983531
977000	89520702
978000	90633422
979000	94788845
980000	90060055
981000	91602136
982000	90301826
983000	89400886
984000	89787712
985000	90229804
986000	90799207
987000	89775394
988000	89998756
989000	90541412
990000	90236695
991000	90218119
992000	91735000
993000	90520272
994000	90542000
995000	91291218
996000	91160389
997000	91106043
998000	91335988
999000	91894690
1000000	91760653
